Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Experience,Age,AgeJ,gapgrad,Max_score
505000,software engineer,Bhubaneswar,m,86.37,State,2010,80.5,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,79.98,0,Orissa,2014,570,410,500,0.0,0.5591,0.5454,-0.1437,-2.3895,1.0554,1.0,22.0,21.0,0,495.0
930000,software engineer,Delhi,f,88.57,ICSE,2009,91.0,Others,2,B.Tech/B.E.,Computer Science Department ,76.32,0,Uttar Pradesh,2013,650,695,705,90.14895713710331,-0.4173,-0.0842,-0.598,-0.7603,-0.6035,2.0,24.0,22.0,0,545.0
325000,systems engineer,Mysore,f,92.8,CBSE,2009,74.6,CBSE,2,B.Tech/B.E.,Computer Science Department ,76.0,0,Orissa,2013,805,595,585,14.4789889482462,1.1336,0.8784,0.1637,-1.2486,0.0973,2.0,24.0,23.0,1,404.0
505000,system engineer,Pune,m,88.6,Others,2008,88.93,Others,2,B.Tech/B.E.,Computer Science Department ,69.12,0,Haryana,2012,655,565,524,81.9416529835888,-2.1561,-0.2793,-1.0697,0.973,-0.7615,3.0,24.0,22.0,0,505.0
330000,associate software engineer,Others,m,79.2,CBSE,2009,76.6,CBSE,1,B.Tech/B.E.,Computer Science Department ,70.0,1,Delhi,2013,545,560,665,88.4122511593735,0.99,1.0449,0.1637,-0.8682,0.2889,1.0,22.0,21.0,0,535.0
505000,senior .net developer,Pune,m,86.0,State,2007,83.8,CBSE,2,B.Tech/B.E.,Information Technology Department,71.4,0,Madhya Pradesh,2011,445,675,655,99.22591893309509,0.51,0.6568,-1.6502,-0.2902,-0.7615,4.0,25.0,22.0,0,665.0
180000,process engineer,Bangalore,m,59.05,Others,2006,46.33,Others,2,B.Tech/B.E.,Mechanical Engineering Department,65.0,0,Karnataka,2010,324,385,375,20.6710618336758,-2.4266,-1.3713,-1.7954,0.8848,-1.0774,3.0,27.0,23.0,1,313.0
530000,software quality assurance analyst,Chennai,m,86.0,Others,2006,95.0,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,72.0,0,Andhra Pradesh,2010,355,405,585,22.948175491175494,0.0464,0.0328,-0.9245,-0.6428,-1.2354,5.0,26.0,22.0,1,395.0
350000,software engineer,Bangalore,f,85.2,CBSE,2008,73.2,CBSE,2,B.Tech/B.E.,Computer Science Department ,76.36,0,Uttar Pradesh,2013,695,500,750,98.374996654107,0.8463,0.2124,-0.1437,-0.6147,0.8637,2.0,24.0,23.0,0,635.0
240000,electrical design engineer,Others,m,81.0,CBSE,2008,83.6,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,79.9,1,West Bengal,2013,555,580,470,65.5766942617211,1.5644,1.3779,-0.1437,-1.5021,0.8637,3.0,24.0,22.0,0,366.0
650000,business analyst consultant,Hyderabad,m,83.8,CBSE,2006,75.2,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,66.61,0,Uttar Pradesh,2010,525,395,575,69.4479327708463,-1.1901,0.1888,-0.7794,1.1199,-1.3934,5.0,25.0,21.0,0,366.0
345000,programmer analyst,Chennai,m,89.4,CBSE,2008,86.4,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,72.62,0,Uttar Pradesh,2012,485,445,595,22.948175491175494,0.51,0.1498,0.2729,1.8249,0.1864,2.0,25.0,24.0,2,266.0
400000,software engineer,Pune,f,85.6,CBSE,2009,84.4,CBSE,2,B.Tech/B.E.,Computer Science Department ,71.8,0,Uttar Pradesh,2014,755,425,605,89.9843843549198,-1.4517,-0.1206,-0.1437,-0.8682,-3.3518,1.0,24.0,24.0,1,544.0
240000,software test engineer,Pune,m,83.4,ICSE,2009,80.4,ICSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,74.5,0,Andhra Pradesh,2013,570,495,405,78.3303536670298,-2.8879,-4.7826,-3.2176,-0.4879,-5.8428,1.0,24.0,23.0,1,388.0
390000,assistant manager,Delhi,m,63.0,CBSE,2006,56.0,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,61.4,0,Uttar Pradesh,2011,445,445,515,12.450207400953698,0.0464,-1.0905,1.6484,0.218999999999999,1.0395,0.0,27.0,26.0,3,393.0
400000,project engineer,Pune,f,76.0,Others,2009,88.0,Others,2,B.Tech/B.E.,Information Technology Department,72.72,0,Maharashtra,2012,355,425,385,70.4090412131314,1.2828,0.8128,0.5269,-0.40776999999999897,0.5419,0.0,24.0,21.0,0,465.0
325000,product development engineer,Noida,m,92.6,CBSE,2009,91.6,CBSE,1,B.Tech/B.E.,Electronics and Communication Engineering Department,79.74,1,Delhi,2014,710,560,590,64.93897148466911,1.4208,1.2114,-0.2974,-1.6289,0.6721,1.0,23.0,23.0,0,475.0
490000,test engineer,Mysore,m,89.0,ICSE,2006,75.0,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,76.6,0,Orissa,2011,545,445,625,37.60595866515449,0.6646,-0.7473,-1.5051,1.1199,-0.1295,4.0,27.0,23.0,0,395.0
310000,software engineer,Pune,m,80.33,State,2010,81.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,78.5,0,Madhya Pradesh,2014,385,595,440,88.16200695301771,-0.0154,0.5454,1.2396,-0.1076,-0.2859,1.0,23.0,23.0,0,420.0
550000,business consultant,Gurgaon,m,52.0,CBSE,2006,55.0,CBSE,2,B.Tech/B.E.,Computer Science Department ,68.0,1,Rajasthan,2010,345,455,335,24.545565999982895,-1.3447,-0.1232,0.2366,1.4724,0.1864,2.0,27.0,25.0,2,335.0
250000,system engineer,Mysore,f,80.0,CBSE,2009,90.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,79.0,1,Telangana,2013,465,410,530,82.46664006713321,0.7027,0.7119,-3.3713,0.2727,0.4805,0.0,23.0,22.0,1,400.0
300000,quality analyst,Bangalore,m,80.0,State,2009,80.6,State,2,B.Tech/B.E.,Computer Science Department ,71.9,0,Kerala,2014,420,545,495,84.2248322257836,1.2772,0.0459,0.9322,-1.6289,0.8637,1.0,23.0,22.0,0,469.0
350000,system engineer,Chandigarh,m,66.0,CBSE,2008,64.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,68.0,0,Uttar Pradesh,2013,590,630,780,22.948175491175494,0.5591,0.8784,-0.7585,0.5262,-0.4776,1.0,24.0,23.0,0,266.0
300000,mechanical engineer,Odisha,m,79.66,Others,2006,87.0,Others,2,B.Tech/B.E.,Mechanical Engineering Department,74.1,0,Andhra Pradesh,2010,525,475,505,30.4510913720196,-0.880999999999999,-0.6693,-0.7068,0.0622299999999999,-0.1295,1.0,26.0,21.0,0,340.0
210000,application developer,Chennai,m,89.39,State,2009,94.17,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,75.46,0,Tamil Nadu,2013,500,645,665,66.1834475840071,-0.7335,0.2124,0.01,-0.3612,0.2889,-0.0,23.0,22.0,0,515.0
325000,programmer analyst,Hyderabad,f,86.6,State,2010,88.5,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,67.17,1,Telangana,2014,465,510,520,0.0,0.7027,0.3789,0.01,0.0192,-0.0943,0.0,23.0,23.0,1,465.0
680000,software engineer,Bangalore,m,77.0,State,2002,66.0,State,2,MCA,Computer Science Department ,70.0,0,Madhya Pradesh,2009,335,355,295,79.3580614548506,0.0464,0.5008,-0.0537,-0.4078,0.6603,5.0,30.0,26.0,1,495.0
90000,network engineer,Pune,m,66.8,State,2006,56.0,State,2,B.Tech/B.E.,Computer Science Department ,52.0,1,Maharashtra,2012,465,435,555,79.3580614548506,-0.1082,0.6568,0.0914,-1.1128,-0.6035,1.0,26.0,25.0,1,495.0
390000,test engineer,Others,m,81.6,CBSE,2009,81.8,CBSE,2,B.Tech/B.E.,Computer Science Department ,65.2,1,Rajasthan,2013,545,620,885,97.95217443192159,0.99,1.3779,-0.1437,-0.8682,1.247,3.0,24.0,23.0,0,625.0
150000,executive engineer,Navi Mumbai,m,74.67,State,2008,69.5,State,2,M.Tech./M.E.,Other Departments,69.0,1,Maharashtra,2015,545,545,435,0.0,1.5919999999999899,0.7348,0.4906,-0.9953,0.1864,0.0,24.0,22.0,-3,285.0
220000,technical support engineer,Noida,m,85.0,CBSE,2009,72.0,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,69.8,0,Uttar Pradesh,2013,745,650,655,0.0,1.7081,1.5444,0.9322,-2.2627,0.6721,-0.0,23.0,21.0,0,445.0
220000,technical support specialist,Hyderabad,m,73.2,CBSE,2009,74.3,State,2,B.Tech/B.E.,Computer Science Department ,65.0,0,Karnataka,2013,475,495,415,76.56735812340109,1.2772,0.7119,-0.4511,-1.2486,-0.0943,1.0,24.0,23.0,0,485.0
300000,it technician,Bangalore,f,78.0,Others,2008,50.0,Others,2,B.Tech/B.E.,Computer Science Department ,61.0,0,Karnataka,2012,375,425,315,37.7551419424541,0.6646,0.8128,-0.344,0.4148,-0.406,2.0,24.0,22.0,0,375.0
305000,programmer analyst,Pune,m,68.5,State,2010,64.5,State,2,B.Tech/B.E.,Information Technology Department,70.3,1,Tamil Nadu,2014,605,540,465,95.3899775079926,0.8463,0.5454,0.7785,-1.5021,-0.2859,1.0,23.0,24.0,1,530.0
140000,java developer,Hyderabad,m,72.0,State,2008,70.0,State,2,B.Tech/B.E.,Computer Science Department ,70.0,0,Andhra Pradesh,2012,420,470,430,74.47583540089391,1.9953,0.0459,-0.1437,0.5262,0.6721,2.0,23.0,23.0,2,505.0
345000,design engineer,Pune,m,95.54,State,2010,90.0,State,1,B.Tech/B.E.,Other Departments,59.0,1,Maharashtra,2014,465,610,530,25.5778193719394,-1.0208,-0.6201,0.6248,1.1601,-0.2859,1.0,23.0,22.0,0,355.0
105000,web designer,Bangalore,f,90.0,Others,2008,88.2,Others,2,B.Tech/B.E.,Information Technology Department,69.0,0,Andhra Pradesh,2012,485,535,475,56.3267823666597,-0.7264,-0.9033,-1.3599,-0.1727,-0.4455,1.0,25.0,23.0,1,425.0
240000,web designer,Hyderabad,f,75.4,CBSE,2007,75.6,CBSE,2,B.Tech/B.E.,Information Technology Department,80.7,0,Orissa,2011,625,515,535,63.597875645679395,0.3555,1.1248,0.672,0.5323,1.4502,2.0,24.0,22.0,1,445.0
130000,data analyst,Others,m,58.0,CBSE,2008,64.0,State,2,B.Tech/B.E.,Information Technology Department,62.0,0,Uttar Pradesh,2012,475,485,365,10.487135986097,0.3941,0.1888,1.2525,-0.349,-1.2354,1.0,24.0,22.0,0,275.0
100000,software developer,Chennai,f,85.6,State,2010,79.9,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,78.0,0,Tamil Nadu,2014,350,460,345,17.9873900247905,-0.4463,-0.2871,0.3174,1.2869,-0.0943,2.0,22.0,22.0,0,445.0
620000,software engineer,Bangalore,m,88.5,Others,2007,95.9,State,2,B.Tech/B.E.,Information Technology Department,81.2,0,Andhra Pradesh,2011,475,505,605,91.68699611036187,-0.1082,0.1888,0.5269,-0.5253,0.0284,5.0,24.0,21.0,0,555.0
750000,graduate engineer trainee,Gurgaon,m,92.4,CBSE,2008,83.6,CBSE,1,MCA,Computer Science Department ,80.0,1,Delhi,2014,665,475,655,94.21165514850081,-0.7264,1.1248,-2.2308,-0.6428,0.8183,2.0,26.0,25.0,0,575.0
265000,software developer,Bangalore,m,78.0,ICSE,2008,77.0,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,83.0,1,West Bengal,2013,710,590,605,11.213943820740301,-0.7335,1.3779,0.6248,0.2727,-0.6692,1.0,25.0,25.0,2,415.0
200000,controls engineer,Hyderabad,m,78.5,State,2009,83.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,77.72,0,Telangana,2013,350,470,405,20.7392169717661,1.7081,0.7119,0.6248,-1.3753,0.6721,1.0,22.0,21.0,0,355.0
315000,software engineer,Bangalore,m,81.5,State,2010,82.3,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,77.0,1,Tamil Nadu,2014,405,495,585,0.0,0.7027,0.0459,0.6248,-0.3612,-0.2859,1.0,21.0,21.0,0,385.0
460000,system engineer,Gurgaon,m,87.0,CBSE,2008,81.0,CBSE,2,B.Tech/B.E.,Computer Science Department ,74.44,0,Haryana,2012,635,635,735,91.68699611036187,0.3555,-0.7473,-0.4891,-0.9953,-0.8799,2.0,24.0,22.0,1,555.0
400000,senior software developer,Pune,m,67.0,CBSE,2008,62.8,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,70.9,0,Madhya Pradesh,2012,605,570,515,64.93897148466911,-0.3027,1.2114,-0.1437,0.653,-0.0943,3.0,25.0,23.0,1,565.0
135000,software test engineer,Noida,m,55.3,State,2004,72.0,State,2,B.Tech/B.E.,Computer Science Department ,71.0,0,Uttar Pradesh,2014,520,545,705,91.13952783913281,0.4155,-0.6201,-0.4511,-0.995,-1.0524,1.0,27.0,26.0,0,500.0
120000,java software engineer,Noida,m,50.0,CBSE,2010,57.0,CBSE,2,B.Tech/B.E.,Information Technology Department,65.06,0,Uttar Pradesh,2014,395,425,425,74.47583540089391,0.4155,-0.6504,0.3034,0.653,-0.4392,1.0,22.0,21.0,0,438.0
400000,software developer,Bangalore,m,75.4,CBSE,2009,60.2,CBSE,2,B.Tech/B.E.,Information Technology Department,78.78,0,Madhya Pradesh,2013,535,415,705,91.68699611036187,-0.159,0.7119,1.547,-1.5021,-0.8608,2.0,24.0,22.0,0,555.0
850000,ruby on rails developer,Hyderabad,m,70.14,ICSE,2010,50.0,State,2,B.Tech/B.E.,Computer Science Department ,70.0,0,Orissa,2014,700,570,475,84.2248322257836,0.1282,0.7119,0.01,0.0192,0.0973,2.0,23.0,23.0,0,515.0
360000,test engineer,Chennai,m,76.0,CBSE,2008,79.9,State,2,M.Tech./M.E.,Mechanical Engineering Department,80.6,1,Tamil Nadu,2014,745,590,475,0.0,0.4155,0.0459,-0.4511,-0.3612,-0.8608,0.0,24.0,24.0,1,438.0
250000,quality engineer,Faridabad,m,72.8,CBSE,2009,79.2,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,68.4,0,Haryana,2013,325,545,460,49.359638730103796,-0.8772,0.3789,0.4711,0.1459,-0.0943,1.0,24.0,22.0,0,324.0
120000,customer service representative,Bangalore,m,71.0,Others,2008,73.0,Others,2,B.Tech/B.E.,Information Technology Department,69.2,0,Tamil Nadu,2013,360,435,120,35.653648772447504,0.3941,-0.1232,-0.6343,1.0611,-0.1295,1.0,23.0,23.0,1,375.0
335000,programmer analyst,Pune,m,77.0,State,2008,75.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,62.0,0,Maharashtra,2013,675,630,485,20.7392169717661,1.7081,0.5454,0.9322,-0.4879,0.8637,2.0,25.0,23.0,0,405.0
340000,programmer analyst,Chennai,m,82.0,Others,2008,81.9,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,80.2,0,Tamil Nadu,2012,695,465,365,53.8386892985096,-1.3447,0.1498,1.3614,-0.1727,-0.1295,3.0,24.0,22.0,0,405.0
300000,senior php developer,Delhi,m,54.0,Others,2006,64.0,Others,2,B.Tech/B.E.,Information Technology Department,67.3,0,Uttar Pradesh,2011,305,415,415,63.597875645679395,-0.1082,-0.7473,0.8171,-0.0552,-0.2875,3.0,25.0,22.0,1,445.0
225000,software engineer,Kochi,f,83.0,CBSE,2010,72.0,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,76.0,0,Orissa,2014,525,530,405,33.8786347219528,-0.159,0.3789,-2.4491,-0.8682,0.2889,0.0,22.0,22.0,0,388.0
60000,programmer,Karnal,m,56.0,State,2008,75.0,State,2,MCA,Computer Science Department ,71.0,0,Tamil Nadu,2014,325,385,285,48.674700843819295,0.4155,0.3789,0.7785,-1.3753,1.247,1.0,24.0,24.0,0,465.0
110000,get,kharagpur,m,80.0,ICSE,2010,76.0,ICSE,2,B.Tech/B.E.,Mechanical Engineering Department,80.6,0,Chhattisgarh,2014,735,555,535,32.8746378624932,-0.4463,-0.9531,0.1637,0.0192,-2.0105,0.0,22.0,22.0,0,346.0
315000,associate software engineer,Bangalore,m,75.4,State,2009,68.8,State,2,B.Tech/B.E.,Information Technology Department,79.0,0,Madhya Pradesh,2014,440,565,430,35.653648772447504,1.7081,0.7119,1.2396,-1.8824,-0.2859,1.0,22.0,22.0,0,346.0
105000,risk consultant,Hyderabad,m,83.0,State,2009,81.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,65.21,1,Telangana,2013,510,305,310,69.4479327708463,-1.0208,-0.6201,-0.1437,1.4136,-0.0943,1.0,24.0,23.0,1,405.0
300000,assistant system engineer,Thiruvananthapuram,f,87.23,State,2010,76.12,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,63.58,0,Maharashtra,2014,405,485,605,33.8786347219528,1.2772,0.7119,0.1637,-0.995,0.4805,1.0,22.0,22.0,1,292.0
320000,it business analyst,Bangalore,m,78.16,Others,2007,84.28,Others,2,B.Tech/B.E.,Computer Science Department ,62.0,0,Karnataka,2012,505,375,485,56.3267823666597,-0.1855,-0.7473,0.2366,2.4712,-1.7093,4.0,26.0,21.0,-1,425.0
180000,software developer,Bangalore,m,85.5,Others,2006,81.1,Others,2,B.Tech/B.E.,Information Technology Department,72.44,0,Telangana,2010,365,495,485,79.3580614548506,0.8192,-0.1232,-0.344,-1.1128,-0.7615,2.0,25.0,22.0,2,495.0
440000,it analyst,Bangalore,m,85.0,CBSE,2010,82.0,CBSE,2,B.Tech/B.E.,Computer Science Department ,81.0,0,Uttar Pradesh,2014,615,630,560,84.2248322257836,0.8463,0.3789,0.1637,-1.7556,-0.6692,1.0,23.0,23.0,1,525.0
345000,senior software engineer,Hyderabad,m,87.0,State,2009,95.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,72.38,0,Andhra Pradesh,2013,525,625,690,97.62925609132161,-0.4463,-0.4536,-0.9122,-0.8682,-0.6692,2.0,23.0,22.0,1,545.0
350000,account manager,Noida,m,85.0,CBSE,2009,76.0,CBSE,2,B.Tech/B.E.,Computer Science Department ,71.0,1,Rajasthan,2013,570,520,430,81.9416529835888,1.5644,1.2114,0.6248,0.3995,0.8637,2.0,24.0,22.0,0,505.0
215000,professor,Bangalore,m,74.0,State,2010,50.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,65.0,1,Karnataka,2014,440,375,470,45.901584049293696,-0.4463,0.2124,0.3174,0.3995,-0.4776,2.0,24.0,23.0,0,376.0
250000,ios developer,Gurgaon,m,70.0,State,2009,77.4,State,2,B.Tech/B.E.,Computer Science Department ,83.0,0,Uttar Pradesh,2014,335,505,595,95.3899775079926,0.2718,0.2124,-0.1437,-0.3612,0.2889,2.0,22.0,22.0,0,530.0
330000,software developer,Pune,m,73.6,CBSE,2010,75.0,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,87.56,0,Uttar Pradesh,2014,475,585,485,33.6185066042399,0.7027,1.7109,0.4711,-0.7415,1.0554,1.0,22.0,22.0,0,366.0
340000,assistant administrator,Hyderabad,m,77.33,State,2008,88.5,State,2,M.Tech./M.E.,Information Technology Department,73.14,0,Tamil Nadu,2014,445,515,535,90.14895713710331,0.1623,-0.4353,-0.4891,-0.8778,-0.9194,1.0,24.0,23.0,0,545.0
200000,business development executive,Noida,m,83.0,CBSE,2009,79.4,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,61.0,0,Uttar Pradesh,2014,465,495,560,16.3630926631106,-0.5899,-0.1206,0.4711,0.653,-1.244,1.0,22.0,22.0,1,365.0
180000,sales executive,Faridabad,m,73.0,CBSE,2010,70.6,CBSE,2,B.Tech/B.E.,Mechanical Engineering Department,72.0,0,Punjab,2014,570,520,470,32.8746378624932,-0.8772,0.8784,1.2396,0.2727,0.0973,0.0,22.0,21.0,0,346.0
280000,programmer,Others,m,61.8,Others,2006,55.4,Others,2,MCA,Computer Science Department ,64.15,0,Uttarakhand,2012,455,394,435,60.0057182338341,-1.6538,-0.7863,-0.598,1.5899,0.8183,3.0,26.0,24.0,0,435.0
325000,system engineer,Pune,f,75.0,State,2008,71.8,State,2,B.Tech/B.E.,Computer Science Department ,75.5,0,Uttar Pradesh,2013,585,475,505,67.0743151433127,0.8192,0.2668,-0.2714,0.64983,-0.2875,2.0,23.0,22.0,1,455.0
315000,information security analyst,Pune,m,86.2,CBSE,2010,82.6,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,72.81,0,Punjab,2014,730,610,620,78.3303536670298,1.1336,1.0449,0.6248,-1.5021,0.2889,1.0,22.0,22.0,0,505.0
120000,software developer,Visakhapatnam,m,83.0,State,2007,80.0,State,2,MCA,Computer Science Department ,69.58,0,Andhra Pradesh,2013,325,470,570,84.31237266657419,0.1282,1.2114,0.01,-0.2344,0.2889,0.0,25.0,23.0,0,515.0
350000,software developer,Noida,m,83.0,CBSE,2009,80.8,CBSE,2,B.Tech/B.E.,Information Technology Department,70.24,0,Uttar Pradesh,2014,615,645,695,86.46854133700849,-0.159,-0.7866,-0.1437,0.1459,-1.0524,1.0,23.0,23.0,0,525.0
455000,software engineer,Bangalore,m,68.0,Others,2004,59.2,Others,2,B.Tech/B.E.,Computer Science Department ,92.0,1,Tamil Nadu,2011,544,595,495,84.31237266657419,0.6646,1.7488,0.3817,-1.4653,-0.2875,5.0,28.0,24.0,0,515.0
360000,c# developer,Hyderabad,m,64.0,CBSE,2010,61.0,ICSE,2,B.Tech/B.E.,Computer Science Department ,63.0,0,Uttarakhand,2014,455,505,465,88.4122511593735,-1.7389,-1.2861,-1.3733,-0.6147,-0.4776,1.0,22.0,22.0,1,535.0
290000,software engineer,Chennai,m,68.5,State,2007,85.2,State,2,B.Tech/B.E.,Information Technology Department,73.4,0,Andhra Pradesh,2011,575,425,425,84.31237266657419,-1.1901,-2.1513,-0.1988,0.8848,-1.5513,2.0,25.0,21.0,0,515.0
360000,quality assurance test engineer,Bangalore,f,91.0,Others,2008,91.0,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,81.0,0,Tamil Nadu,2012,375,405,385,69.4479327708463,0.0464,0.1498,-2.2308,-0.87777,0.0284,3.0,24.0,21.0,0,425.0
230000,technical support engineer,Hyderabad,m,82.5,State,2010,95.7,State,2,B.Tech/B.E.,Electrical and Power engineering Department,72.0,1,Telangana,2014,430,435,355,68.45650676582041,-0.3027,1.7109,1.547,0.9066,1.0554,1.0,22.0,21.0,0,452.0
430000,programmer,Delhi,m,74.0,CBSE,2008,82.3,CBSE,2,B.Tech/B.E.,Computer Science Department ,75.5,1,Delhi,2012,435,615,525,95.2245572924303,0.51,0.1498,0.0552,1.7074,-0.1295,3.0,24.0,23.0,1,585.0
290000,civil engineer,Joshimath,m,67.0,State,2008,76.0,State,2,B.Tech/B.E.,Other Departments,58.0,0,Uttarakhand,2012,345,525,325,37.1138665635061,-1.8083,-1.9953,-1.2148,-0.26087,-3.1311,3.0,23.0,21.0,0,366.0
180000,technical support engineer,Delhi,m,85.0,CBSE,2007,79.0,CBSE,2,B.Tech/B.E.,Information Technology Department,66.0,0,Haryana,2012,605,515,555,70.4090412131314,-1.3447,-0.1232,-2.2308,0.1798,0.0679,0.0,25.0,23.0,0,465.0
325000,data analyst,Pune,f,78.0,State,2008,75.85,ICSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,73.9,0,Madhya Pradesh,2013,555,385,545,64.93897148466911,0.5591,0.5454,0.3174,-0.2344,0.0973,1.0,24.0,23.0,0,465.0
240000,technical support engineer,Bangalore,m,94.4,State,2009,78.67,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,62.0,1,Karnataka,2013,745,555,455,49.359638730103796,-0.3027,-0.4536,-0.1437,-0.7415,-1.0524,1.0,23.0,22.0,0,495.0
335000,programmer analyst,Kolkata,f,85.38,State,2009,78.0,State,2,B.Tech/B.E.,Computer Science Department ,82.1,0,West Bengal,2013,580,420,655,48.674700843819295,-0.5899,0.5454,-0.6048,0.5262,0.0973,2.0,24.0,23.0,1,475.0
705000,it business analyst,Delhi,m,90.0,CBSE,2009,92.0,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,76.4,1,Delhi,2013,695,450,665,53.8386892985096,-0.4463,0.0459,-0.4511,0.5262,0.2889,2.0,24.0,23.0,1,485.0
500000,network engineer,Chandigarh,m,77.0,Others,2007,76.0,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,76.5,0,Punjab,2010,445,445,385,98.54613943261309,-1.9629,-1.3713,-1.3599,-0.7603,-0.4455,5.0,25.0,21.0,0,500.0
100000,hr recruiter,Bhubaneswar,f,86.5,State,2010,58.04,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,68.0,0,Orissa,2014,360,370,390,33.8786347219528,1.2772,0.2124,-0.2974,-0.4879,0.6721,1.0,22.0,22.0,1,420.0
150000,mechanical design engineer,Chennai,m,87.0,State,2010,91.8,State,2,B.Tech/B.E.,Mechanical Engineering Department,74.0,0,Andhra Pradesh,2014,475,520,475,59.82806914868301,0.8463,0.8784,0.9322,-1.2486,0.8637,0.0,21.0,22.0,1,407.0
